time,gFx,gFy,gFz,TgF
5.485000,-0.0396,0.9654,0.2361,0.995
5.495000,-0.0410,0.9654,0.2369,0.995
5.506000,-0.0445,0.9650,0.2397,0.995
5.514000,-0.0467,0.9644,0.2432,0.996
5.525000,-0.0453,0.9633,0.2452,0.995
5.534000,-0.0418,0.9640,0.2443,0.995
5.544000,-0.0379,0.9660,0.2433,0.997
5.568000,-0.0353,0.9659,0.2425,0.996
5.569000,-0.0362,0.9650,0.2416,0.995
5.574000,-0.0399,0.9648,0.2416,0.995
5.584000,-0.0426,0.9644,0.2437,0.996
5.594000,-0.0448,0.9643,0.2461,0.996
5.604000,-0.0457,0.9650,0.2480,0.997
5.615000,-0.0439,0.9659,0.2478,0.998
5.624000,-0.0379,0.9671,0.2454,0.998
5.634000,-0.0296,0.9690,0.2413,0.999
5.644000,-0.0232,0.9699,0.2367,0.999
5.667000,-0.0220,0.9700,0.2340,0.998
5.668000,-0.0250,0.9700,0.2347,0.998
5.681000,-0.0296,0.9697,0.2370,0.999
5.685000,-0.0327,0.9698,0.2405,1.000
5.694000,-0.0330,0.9697,0.2422,1.000
5.705000,-0.0314,0.9686,0.2436,0.999
5.714000,-0.0303,0.9671,0.2439,0.998
5.724000,-0.0294,0.9664,0.2438,0.997
5.734000,-0.0291,0.9662,0.2439,0.997
5.744000,-0.0296,0.9657,0.2441,0.997
5.772000,-0.0307,0.9649,0.2438,0.996
5.785000,-0.0336,0.9642,0.2419,0.995
5.786000,-0.0398,0.9637,0.2408,0.994
5.786000,-0.0441,0.9617,0.2416,0.993
5.794000,-0.0436,0.9601,0.2428,0.991
5.805000,-0.0408,0.9596,0.2430,0.991
5.815000,-0.0396,0.9585,0.2421,0.989
5.824000,-0.0409,0.9571,0.2416,0.988
5.835000,-0.0431,0.9567,0.2422,0.988
5.845000,-0.0440,0.9573,0.2444,0.989
5.867000,-0.0456,0.9567,0.2454,0.989
5.868000,-0.0484,0.9558,0.2435,0.988
5.884000,-0.0498,0.9551,0.2409,0.986
5.887000,-0.0483,0.9551,0.2386,0.986
5.895000,-0.0426,0.9562,0.2382,0.986
5.905000,-0.0357,0.9571,0.2391,0.987
5.915000,-0.0325,0.9571,0.2402,0.987
5.924000,-0.0338,0.9571,0.2432,0.988
5.936000,-0.0365,0.9561,0.2481,0.988
5.945000,-0.0404,0.9545,0.2530,0.988
5.955000,-0.0452,0.9533,0.2568,0.988
5.965000,-0.0487,0.9517,0.2575,0.987
5.992000,-0.0512,0.9499,0.2540,0.985
6.005000,-0.0486,0.9491,0.2481,0.982
6.007000,-0.0410,0.9496,0.2424,0.981
6.008000,-0.0351,0.9506,0.2399,0.981
6.015000,-0.0329,0.9516,0.2400,0.982
6.027000,-0.0342,0.9523,0.2414,0.983
6.037000,-0.0357,0.9523,0.2419,0.983
6.046000,-0.0373,0.9521,0.2421,0.983
6.057000,-0.0391,0.9512,0.2428,0.982
6.065000,-0.0386,0.9505,0.2433,0.982
6.085000,-0.0363,0.9494,0.2443,0.981
6.087000,-0.0326,0.9494,0.2436,0.981
6.095000,-0.0013,0.9490,0.2426,0.980
6.111000,-0.0305,0.9493,0.2415,0.980
6.115000,-0.0310,0.9495,0.2415,0.980
6.124000,-0.0321,0.9488,0.2398,0.979
6.137000,-0.0347,0.9488,0.2408,0.979
6.145000,-0.0382,0.9489,0.2408,0.980
6.155000,-0.0418,0.9488,0.2443,0.981
6.165000,-0.0436,0.9504,0.2486,0.983
6.185000,-0.0412,0.9519,0.2510,0.985
6.187000,-0.0359,0.9535,0.2496,0.986
6.194000,-0.0305,0.9565,0.2478,0.989
6.205000,-0.0269,0.9604,0.2500,0.993
6.215000,-0.0215,0.9645,0.2529,0.997
6.225000,-0.0184,0.9678,0.2513,1.000
6.237000,-0.0194,0.9712,0.2478,1.003
6.245000,-0.0235,0.9747,0.2466,1.006
6.255000,-0.0272,0.9759,0.2509,1.008
6.265000,-0.0320,0.9778,0.2563,1.011
6.300000,-0.0384,0.9791,0.2585,1.013
6.302000,-0.0423,0.9788,0.2595,1.013
6.303000,-0.0452,0.9773,0.2618,1.013
6.305000,-0.0437,0.9764,0.2635,1.012
6.315000,-0.0359,0.9753,0.2617,1.010
6.326000,-0.0280,0.9747,0.2565,1.008
6.337000,-0.0248,0.9747,0.2503,1.007
6.345000,-0.0250,0.9745,0.2443,1.005
6.355000,-0.0257,0.9742,0.2417,1.004
6.365000,-0.0279,0.9734,0.2433,1.004
6.384000,-0.0331,0.9721,0.2469,1.003
6.389000,-0.0414,0.9708,0.2516,1.004
6.394000,-0.0492,0.9704,0.2563,1.005
6.404000,-0.0531,0.9697,0.2609,1.006
6.415000,-0.0536,0.9695,0.2631,1.006
6.425000,-0.0462,0.9701,0.2597,1.005
6.436000,-0.0376,0.9699,0.2530,1.003
6.446000,-0.0347,0.9695,0.2470,1.001
6.458000,-0.0362,0.9682,0.2446,0.999
6.465000,-0.0404,0.9667,0.2474,0.999
6.477000,-0.0478,0.9655,0.2524,0.999
6.517000,-0.0566,0.9644,0.2564,1.000
6.521000,-0.0639,0.9639,0.2588,1.000
6.523000,-0.0658,0.9632,0.2595,1.000
6.524000,-0.0575,0.9632,0.2568,0.998
6.525000,-0.0428,0.9631,0.2510,0.996
6.551000,-0.0293,0.9634,0.2448,0.994
6.560000,-0.0214,0.9645,0.2406,0.994
6.562000,-0.0211,0.9646,0.2405,0.994
6.565000,-0.0258,0.9631,0.2439,0.994
6.577000,-0.0316,0.9609,0.2485,0.993
6.605000,-0.0399,0.9576,0.2475,0.990
6.608000,-0.0452,0.9561,0.2431,0.988
6.609000,-0.0452,0.9546,0.2409,0.986
6.614000,-0.0346,0.9527,0.2389,0.983
6.625000,-0.0230,0.9526,0.2362,0.982
6.636000,-0.0166,0.9540,0.2348,0.983
6.644000,-0.0156,0.9546,0.2356,0.983
6.655000,-0.0183,0.9550,0.2395,0.985
6.665000,-0.0206,0.9551,0.2439,0.986
6.681000,-0.0247,0.9533,0.2465,0.985
6.687000,-0.0314,0.9533,0.2452,0.985
6.694000,-0.0354,0.9539,0.2424,0.985
6.705000,-0.0292,0.9541,0.2377,0.984
6.714000,-0.0183,0.9547,0.2317,0.983
6.724000,-0.0144,0.9565,0.2273,0.983
6.735000,-0.0183,0.9577,0.2271,0.984
6.745000,-0.0235,0.9585,0.2310,0.986
6.755000,-0.0244,0.9611,0.2375,0.990
6.765000,-0.0254,0.9632,0.2436,0.994
6.783000,-0.0280,0.9645,0.2463,0.996
6.784000,-0.0318,0.9645,0.2452,0.996
6.794000,-0.0324,0.9646,0.2427,0.995
6.805000,-0.0268,0.9648,0.2391,0.994
6.815000,-0.0197,0.9645,0.2351,0.993
6.825000,-0.0140,0.9644,0.2305,0.992
6.834000,-0.0125,0.9640,0.2263,0.990
6.845000,-0.0137,0.9633,0.2234,0.989
6.855000,-0.0172,0.9617,0.2213,0.987
6.865000,-0.0209,0.9606,0.2199,0.986
6.882000,-0.0243,0.9607,0.2202,0.986
6.887000,-0.0255,0.9621,0.2222,0.988
6.894000,-0.0268,0.9626,0.2246,0.989
6.905000,-0.0311,0.9610,0.2251,0.987
6.915000,-0.0370,0.9617,0.2243,0.988
6.924000,-0.0390,0.9644,0.2257,0.991
6.934000,-0.0358,0.9665,0.2281,0.994
6.944000,-0.0308,0.9686,0.2299,0.996
6.955000,-0.0286,0.9715,0.2301,0.999
6.964000,-0.0291,0.9750,0.2290,1.002
6.980000,-0.0297,0.9777,0.2278,1.004
6.984000,-0.0293,0.9804,0.2271,1.007
6.995000,-0.0263,0.9826,0.2259,1.009
7.005000,-0.0253,0.9833,0.2242,1.009
7.016000,-0.0264,0.9852,0.2233,1.010
7.027000,-0.0298,0.9871,0.2246,1.013
7.039000,-0.0319,0.9882,0.2285,1.015
7.045000,-0.0342,0.9877,0.2343,1.016
7.056000,-0.0344,0.9877,0.2410,1.017
7.065000,-0.0303,0.9874,0.2437,1.017
7.075000,-0.0232,0.9864,0.2413,1.016
7.113000,-0.0172,0.9850,0.2358,1.013
7.119000,-0.0137,0.9826,0.2306,1.009
7.121000,-0.0150,0.9793,0.2281,1.006
7.122000,-0.0206,0.9764,0.2276,1.003
7.125000,-0.0269,0.9733,0.2287,1.000
7.138000,-0.0326,0.9700,0.2298,0.997
7.145000,-0.0344,0.9666,0.2303,0.994
7.155000,-0.0307,0.9635,0.2295,0.991
7.165000,-0.0227,0.9604,0.2290,0.988
7.195000,-0.0171,0.9577,0.2273,0.984
7.198000,-0.0143,0.9552,0.2235,0.981
7.199000,-0.0147,0.9523,0.2185,0.977
7.211000,-0.0175,0.9515,0.2156,0.976
7.215000,-0.0175,0.9515,0.2150,0.976
7.224000,-0.0241,0.9500,0.2139,0.974
7.235000,-0.0353,0.9497,0.2139,0.974
7.244000,-0.0453,0.9516,0.2152,0.977
7.254000,-0.0508,0.9522,0.2152,0.978
7.265000,-0.0519,0.9517,0.2212,0.978
7.283000,-0.0474,0.9523,0.2212,0.979
7.285000,-0.0342,0.9533,0.2221,0.979
7.294000,-0.0220,0.9541,0.2205,0.980
7.305000,-0.0165,0.9539,0.2184,0.979
7.315000,-0.0172,0.9518,0.2165,0.976
7.325000,-0.0217,0.9502,0.2149,0.974
7.335000,-0.0292,0.9493,0.2130,0.973
7.345000,-0.0365,0.9484,0.2094,0.972
7.354000,-0.0402,0.9483,0.2061,0.971
7.364000,-0.0402,0.9490,0.2044,0.972
7.384000,-0.0392,0.9506,0.2036,0.973
7.387000,-0.0397,0.9528,0.2036,0.975
7.395000,-0.0418,0.9544,0.2052,0.977
7.405000,-0.0452,0.9551,0.2070,0.978
7.419000,-0.0506,0.9568,0.2114,0.981
7.425000,-0.0550,0.9601,0.2114,0.985
7.435000,-0.0573,0.9645,0.2163,0.990
7.445000,-0.0562,0.9683,0.2205,0.995
7.455000,-0.0541,0.9719,0.2226,0.998
7.489000,-0.0528,0.9760,0.2237,1.003
7.498000,-0.0502,0.9813,0.2254,1.008
7.500000,-0.0461,0.9858,0.2287,1.013
7.501000,-0.0437,0.9902,0.2355,1.019
7.521000,-0.0432,0.9943,0.2437,1.025
7.529000,-0.0430,0.9968,0.2515,1.029
7.531000,-0.0432,0.9970,0.2569,1.030
7.539000,-0.0436,0.9952,0.2575,1.029
7.546000,-0.0435,0.9910,0.2537,1.024
7.555000,-0.0407,0.9871,0.2465,1.018
7.594000,-0.0381,0.9843,0.2377,1.013
7.595000,-0.0365,0.9806,0.2292,1.008
7.596000,-0.0376,0.9778,0.2231,1.004
7.597000,-0.0396,0.9759,0.2212,1.001
7.605000,-0.0437,0.9747,0.2237,1.001
7.618000,-0.0501,0.9737,0.2288,1.001
7.625000,-0.0556,0.9720,0.2336,1.001
7.636000,-0.0594,0.9701,0.2370,1.000
7.645000,-0.0603,0.9675,0.2392,0.998
7.655000,-0.0550,0.9654,0.2381,0.996
7.680000,-0.0495,0.9648,0.2345,0.994
7.682000,-0.0469,0.9645,0.2321,0.993
7.684000,-0.0480,0.9632,0.2323,0.992
7.695000,-0.0508,0.9629,0.2359,0.993
7.704000,-0.0525,0.9635,0.2388,0.994
7.716000,-0.0524,0.9632,0.2391,0.994
7.725000,-0.0523,0.9622,0.2386,0.993
7.735000,-0.0514,0.9609,0.2366,0.991
7.745000,-0.0474,0.9610,0.2353,0.990
7.755000,-0.0409,0.9618,0.2344,0.991
7.786000,-0.0358,0.9621,0.2322,0.990
7.791000,-0.0342,0.9618,0.2290,0.989
7.791000,-0.0353,0.9615,0.2261,0.988
7.794000,-0.0358,0.9615,0.2250,0.988
7.807000,-0.0362,0.9624,0.2250,0.989
7.816000,-0.0368,0.9633,0.2237,0.990
7.824000,-0.0384,0.9638,0.2218,0.990
7.835000,-0.0396,0.9639,0.2190,0.989
7.845000,-0.0359,0.9643,0.2163,0.989
7.855000,-0.0297,0.9659,0.2156,0.990
7.885000,-0.0252,0.9694,0.2162,0.994
7.890000,-0.0216,0.9733,0.2187,0.998
7.891000,-0.0167,0.9769,0.2226,1.002
7.895000,-0.0138,0.9784,0.2283,1.005
7.916000,-0.0213,0.9769,0.2304,1.004
7.927000,-0.0351,0.9761,0.2277,1.003
7.928000,-0.0445,0.9767,0.2245,1.003
7.938000,-0.0443,0.9760,0.2240,1.002
7.945000,-0.0393,0.9737,0.2242,1.000
7.955000,-0.0362,0.9715,0.2232,0.997
7.982000,-0.0369,0.9694,0.2226,0.995
7.984000,-0.0385,0.9676,0.2237,0.994
7.984000,-0.0410,0.9656,0.2259,0.993
7.994000,-0.0440,0.9639,0.2288,0.992
8.004000,-0.0465,0.9622,0.2310,0.991
8.017000,-0.0497,0.9611,0.2321,0.990
8.025000,-0.0518,0.9601,0.2332,0.989
8.035000,-0.0518,0.9591,0.2331,0.988
8.044000,-0.0462,0.9590,0.2301,0.987
8.054000,-0.0409,0.9600,0.2250,0.987
8.078000,-0.0384,0.9607,0.2201,0.986
8.079000,-0.0366,0.9611,0.2163,0.986
8.095000,-0.0336,0.9615,0.2138,0.986
8.097000,-0.0318,0.9624,0.2136,0.986
8.105000,-0.0325,0.9642,0.2168,0.989
8.114000,-0.0351,0.9659,0.2213,0.992
8.124000,-0.0373,0.9672,0.2262,0.994
8.135000,-0.0391,0.9687,0.2285,0.996
8.144000,-0.0392,0.9701,0.2281,0.997
8.154000,-0.0377,0.9701,0.2245,0.996
8.180000,-0.0377,0.9698,0.2209,0.995
8.182000,-0.0390,0.9704,0.2194,0.996
8.185000,-0.0403,0.9703,0.2215,0.996
8.194000,-0.0423,0.9694,0.2255,0.996
8.205000,-0.0463,0.9688,0.2314,0.997
8.215000,-0.0512,0.9681,0.2375,0.998
8.225000,-0.0550,0.9675,0.2417,0.999
8.235000,-0.0550,0.9673,0.2417,0.999
8.244000,-0.0497,0.9688,0.2367,0.999
8.255000,-0.0435,0.9699,0.2289,0.997
8.281000,-0.0404,0.9705,0.2188,0.996
8.284000,-0.0401,0.9712,0.2101,0.995
8.288000,-0.0385,0.9715,0.2052,0.994
8.294000,-0.0381,0.9722,0.2053,0.994
8.305000,-0.0374,0.9726,0.2108,0.996
8.317000,-0.0358,0.9727,0.2188,0.998
8.325000,-0.0343,0.9723,0.2244,0.998
8.335000,-0.0351,0.9717,0.2259,0.998
8.344000,-0.0364,0.9705,0.2231,0.996
8.355000,-0.0364,0.9705,0.2184,0.995
8.379000,-0.0392,0.9687,0.2184,0.994
8.385000,-0.0428,0.9665,0.2124,0.990
8.385000,-0.0454,0.9650,0.2084,0.988
8.395000,-0.0454,0.9642,0.2066,0.987
8.405000,-0.0450,0.9628,0.2063,0.986
8.415000,-0.0436,0.9622,0.2079,0.985
8.425000,-0.0407,0.9618,0.2103,0.985
8.435000,-0.0392,0.9611,0.2127,0.985
8.445000,-0.0384,0.9613,0.2121,0.985
8.455000,-0.0374,0.9615,0.2099,0.985
8.482000,-0.0358,0.9616,0.2073,0.984
8.486000,-0.0355,0.9632,0.2057,0.986
8.487000,-0.0358,0.9643,0.2046,0.986
8.495000,-0.0354,0.9651,0.2036,0.987
8.504000,-0.0336,0.9659,0.2046,0.988
8.515000,-0.0314,0.9657,0.2061,0.988
8.525000,-0.0310,0.9653,0.2075,0.988
8.534000,-0.0349,0.9646,0.2102,0.988
8.545000,-0.0420,0.9643,0.2149,0.989
8.555000,-0.0451,0.9643,0.2212,0.990
8.580000,-0.0409,0.9650,0.2253,0.992
8.585000,-0.0343,0.9659,0.2249,0.992
8.586000,-0.0299,0.9661,0.2198,0.991
8.594000,-0.0287,0.9667,0.2127,0.990
8.606000,-0.0293,0.9664,0.2070,0.989
8.621000,-0.0321,0.9654,0.2045,0.987
8.627000,-0.0391,0.9648,0.2047,0.987
8.636000,-0.0473,0.9650,0.2075,0.988
8.645000,-0.0535,0.9656,0.2145,0.991
8.656000,-0.0551,0.9664,0.2221,0.993
8.681000,-0.0508,0.9666,0.2283,0.994
8.684000,-0.0439,0.9672,0.2301,0.995
8.685000,-0.0385,0.9666,0.2266,0.994
8.695000,-0.0358,0.9653,0.2189,0.990
8.705000,-0.0349,0.9661,0.2138,0.990
8.715000,-0.0373,0.9660,0.2125,0.990
8.725000,-0.0414,0.9659,0.2152,0.990
8.734000,-0.0475,0.9661,0.2189,0.992
8.747000,-0.0529,0.9657,0.2216,0.992
8.755000,-0.0556,0.9649,0.2231,0.992
8.765000,-0.0530,0.9646,0.2229,0.991
8.775000,-0.0474,0.9644,0.2231,0.991
8.795000,-0.0439,0.9638,0.2222,0.990
8.797000,-0.0441,0.9637,0.2200,0.989
8.804000,-0.0467,0.9637,0.2185,0.989
8.815000,-0.0486,0.9640,0.2190,0.990
8.824000,-0.0496,0.9644,0.2205,0.991
8.834000,-0.0481,0.9655,0.2199,0.991
8.847000,-0.0467,0.9673,0.2184,0.993
8.854000,-0.0446,0.9692,0.2166,0.994
8.865000,-0.0408,0.9697,0.2139,0.994
8.875000,-0.0396,0.9710,0.2124,0.995
8.892000,-0.0398,0.9719,0.2144,0.996
8.908000,-0.0402,0.9726,0.2194,0.998
8.910000,-0.0395,0.9737,0.2245,1.000
8.915000,-0.0393,0.9748,0.2284,1.002
8.925000,-0.0398,0.9756,0.2303,1.003
8.934000,-0.0403,0.9756,0.2311,1.003
8.946000,-0.0412,0.9750,0.2306,1.003
8.954000,-0.0436,0.9737,0.2283,1.001
8.965000,-0.0446,0.9720,0.2256,0.999
8.975000,-0.0436,0.9710,0.2224,0.997
8.991000,-0.0432,0.9705,0.2190,0.996
9.009000,-0.0439,0.9708,0.2173,0.996
9.012000,-0.0442,0.9703,0.2177,0.995
9.015000,-0.0443,0.9700,0.2198,0.996
9.025000,-0.0442,0.9699,0.2205,0.996
9.034000,-0.0446,0.9693,0.2188,0.995
9.047000,-0.0463,0.9681,0.2162,0.993
9.055000,-0.0497,0.9665,0.2144,0.991
9.065000,-0.0526,0.9649,0.2141,0.990
9.075000,-0.0519,0.9634,0.2154,0.989
9.101000,-0.0496,0.9621,0.2158,0.987
9.106000,-0.0474,0.9620,0.2149,0.987
9.106000,-0.0476,0.9621,0.2152,0.987
9.119000,-0.0511,0.9623,0.2187,0.988
9.124000,-0.0535,0.9626,0.2244,0.990
9.135000,-0.0520,0.9638,0.2274,0.992
9.147000,-0.0485,0.9654,0.2255,0.993
9.155000,-0.0445,0.9671,0.2206,0.993
9.165000,-0.0419,0.9690,0.2162,0.994
9.175000,-0.0418,0.9710,0.2149,0.995
9.197000,-0.0436,0.9726,0.2165,0.997
9.202000,-0.0458,0.9734,0.2198,0.999
9.204000,-0.0474,0.9739,0.2227,1.000
9.217000,-0.0483,0.9742,0.2234,1.001
9.225000,-0.0500,0.9738,0.2223,1.000
9.234000,-0.0498,0.9729,0.2213,0.999
9.248000,-0.0443,0.9726,0.2193,0.998
9.255000,-0.0375,0.9726,0.2166,0.997
9.265000,-0.0355,0.9723,0.2124,0.996
9.275000,-0.0375,0.9714,0.2094,0.994
9.296000,-0.0441,0.9706,0.2100,0.994
9.300000,-0.0502,0.9712,0.2141,0.996
9.304000,-0.0522,0.9715,0.2188,0.997
9.314000,-0.0503,0.9709,0.2198,0.997
9.325000,-0.0484,0.9700,0.2165,0.995
9.335000,-0.0457,0.9688,0.2113,0.993
9.346000,-0.0431,0.9667,0.2063,0.989
9.354000,-0.0429,0.9650,0.2023,0.987
9.365000,-0.0452,0.9637,0.2001,0.985
9.375000,-0.0497,0.9627,0.2001,0.985
9.411000,-0.0556,0.9615,0.2016,0.984
9.412000,-0.0608,0.9606,0.2040,0.984
9.414000,-0.0629,0.9606,0.2070,0.985
9.415000,-0.0614,0.9613,0.2099,0.986
9.425000,-0.0526,0.9623,0.2110,0.987
9.435000,-0.0441,0.9631,0.2084,0.986
9.446000,-0.0430,0.9631,0.2042,0.985
9.454000,-0.0430,0.9637,0.2027,0.986
9.465000,-0.0472,0.9635,0.2053,0.986
9.475000,-0.0547,0.9651,0.2100,0.989
9.494000,-0.0547,0.9651,0.2100,0.989
9.495000,-0.0564,0.9667,0.2135,0.992
9.504000,-0.0573,0.9681,0.2139,0.993
9.515000,-0.0567,0.9697,0.2124,0.994
9.525000,-0.0536,0.9711,0.2113,0.995
9.535000,-0.0478,0.9727,0.2105,0.996
9.547000,-0.0410,0.9740,0.2096,0.997
9.555000,-0.0399,0.9753,0.2097,0.998
9.565000,-0.0436,0.9758,0.2128,1.000
9.575000,-0.0491,0.9761,0.2185,1.001
9.611000,-0.0531,0.9769,0.2250,1.004
9.612000,-0.0541,0.9771,0.2268,1.005
9.615000,-0.0547,0.9753,0.2174,1.001
9.616000,-0.0547,0.9753,0.2174,1.001
9.625000,-0.0513,0.9734,0.2108,0.997
9.635000,-0.0457,0.9723,0.2035,0.994
9.645000,-0.0413,0.9722,0.1986,0.993
9.654000,-0.0385,0.9722,0.1972,0.993
9.665000,-0.0382,0.9721,0.2001,0.993
9.675000,-0.0431,0.9726,0.2050,0.995
9.694000,-0.0504,0.9731,0.2102,0.997
9.703000,-0.0568,0.9728,0.2152,0.998
9.704000,-0.0592,0.9722,0.2184,0.998
9.714000,-0.0584,0.9720,0.2189,0.998
9.724000,-0.0518,0.9723,0.2161,0.997
9.735000,-0.0407,0.9720,0.2112,0.995
9.746000,-0.0332,0.9711,0.2050,0.993
9.755000,-0.0340,0.9716,0.2005,0.993
9.764000,-0.0387,0.9708,0.2002,0.992
9.774000,-0.0439,0.9697,0.2041,0.992
9.801000,-0.0490,0.9692,0.2096,0.993
9.803000,-0.0526,0.9688,0.2123,0.993
9.804000,-0.0533,0.9679,0.2116,0.992
9.819000,-0.0509,0.9666,0.2086,0.990
9.824000,-0.0475,0.9654,0.2042,0.988
9.835000,-0.0463,0.9644,0.2000,0.986
9.845000,-0.0484,0.9631,0.1962,0.984
9.855000,-0.0533,0.9616,0.1948,0.983
9.864000,-0.0583,0.9606,0.1984,0.983
9.875000,-0.0602,0.9609,0.2040,0.984
9.895000,-0.0611,0.9621,0.2089,0.986
9.897000,-0.0634,0.9628,0.2110,0.988
9.904000,-0.0619,0.9635,0.2101,0.988
9.919000,-0.0567,0.9650,0.2079,0.989
9.925000,-0.0512,0.9660,0.2047,0.989
9.934000,-0.0498,0.9665,0.2033,0.989
9.945000,-0.0514,0.9670,0.2049,0.990
9.955000,-0.0533,0.9678,0.2095,0.992
9.964000,-0.0547,0.9695,0.2155,0.995
9.974000,-0.0564,0.9710,0.2205,0.997
9.993000,-0.0577,0.9714,0.2240,0.999
9.995000,-0.0570,0.9719,0.2260,0.999
10.005000,-0.0528,0.9731,0.2261,1.000
10.014000,-0.0469,0.9733,0.2242,1.000
10.026000,-0.0430,0.9733,0.2206,0.999
10.034000,-0.0423,0.9734,0.2169,0.998
10.045000,-0.0440,0.9732,0.2151,0.998
10.055000,-0.0474,0.9727,0.2147,0.997
10.064000,-0.0509,0.9717,0.2156,0.997
10.075000,-0.0533,0.9706,0.2163,0.996
10.096000,-0.0539,0.9694,0.2160,0.995
10.098000,-0.0497,0.9681,0.2139,0.993
10.105000,-0.0435,0.9676,0.2102,0.991
10.115000,-0.0386,0.9672,0.2063,0.990
10.125000,-0.0370,0.9671,0.2029,0.989
10.134000,-0.0384,0.9666,0.2030,0.988
10.145000,-0.0408,0.9661,0.2062,0.989
10.155000,-0.0452,0.9659,0.2097,0.989
10.165000,-0.0502,0.9659,0.2129,0.990
10.195000,-0.0533,0.9657,0.2154,0.991
10.200000,-0.0545,0.9657,0.2163,0.991
10.200000,-0.0524,0.9661,0.2155,0.991
10.204000,-0.0457,0.9671,0.2130,0.991
10.215000,-0.0377,0.9679,0.2102,0.991
10.225000,-0.0353,0.9687,0.2084,0.991
10.234000,-0.0388,0.9690,0.2099,0.992
10.245000,-0.0447,0.9700,0.2150,0.995
10.255000,-0.0491,0.9706,0.2216,0.997
10.265000,-0.0518,0.9705,0.2256,0.998
10.320000,-0.0542,0.9703,0.2262,0.998
10.323000,-0.0542,0.9697,0.2246,0.997
10.332000,-0.0503,0.9693,0.2218,0.996
10.333000,-0.0429,0.9697,0.2179,0.995
10.334000,-0.0353,0.9700,0.2135,0.994
10.335000,-0.0324,0.9700,0.2103,0.993
10.335000,-0.0338,0.9705,0.2097,0.993
10.349000,-0.0370,0.9710,0.2129,0.995
10.354000,-0.0397,0.9708,0.2177,0.996
10.364000,-0.0415,0.9711,0.2207,0.997
10.391000,-0.0423,0.9712,0.2228,0.997
10.396000,-0.0419,0.9708,0.2221,0.997
10.396000,-0.0402,0.9700,0.2201,0.995
10.405000,-0.0363,0.9688,0.2172,0.994
10.415000,-0.0333,0.9678,0.2136,0.992
10.426000,-0.0327,0.9675,0.2116,0.991
10.435000,-0.0342,0.9673,0.2125,0.991
10.445000,-0.0373,0.9673,0.2163,0.992
10.455000,-0.0413,0.9676,0.2209,0.993
10.465000,-0.0446,0.9677,0.2231,0.994
10.492000,-0.0472,0.9675,0.2215,0.994
10.494000,-0.0472,0.9672,0.2180,0.993
10.495000,-0.0445,0.9678,0.2144,0.992
10.505000,-0.0380,0.9688,0.2110,0.992
10.515000,-0.0340,0.9689,0.2081,0.992
10.527000,-0.0354,0.9693,0.2064,0.992
10.535000,-0.0397,0.9693,0.2070,0.992
10.545000,-0.0443,0.9687,0.2108,0.992
10.555000,-0.0495,0.9681,0.2154,0.993
10.565000,-0.0540,0.9673,0.2187,0.993
10.592000,-0.0567,0.9675,0.2209,0.994
10.598000,-0.0553,0.9677,0.2206,0.994
10.599000,-0.0553,0.9677,0.2178,0.993
10.604000,-0.0528,0.9670,0.2178,0.993
10.615000,-0.0498,0.9675,0.2139,0.992
10.626000,-0.0465,0.9681,0.2103,0.992
10.635000,-0.0446,0.9687,0.2103,0.992
10.646000,-0.0450,0.9695,0.2103,0.993
10.655000,-0.0472,0.9705,0.2136,0.995
10.665000,-0.0490,0.9710,0.2180,0.996
10.688000,-0.0496,0.9706,0.2183,0.996
10.690000,-0.0497,0.9706,0.2152,0.995
10.705000,-0.0470,0.9706,0.2110,0.994
10.707000,-0.0426,0.9708,0.2072,0.994
10.715000,-0.0420,0.9705,0.2055,0.993
10.726000,-0.0450,0.9700,0.2064,0.993
10.735000,-0.0484,0.9698,0.2102,0.993
10.745000,-0.0500,0.9697,0.2150,0.994
10.755000,-0.0503,0.9698,0.2177,0.995
10.764000,-0.0486,0.9701,0.2179,0.996
10.795000,-0.0469,0.9704,0.2167,0.995
10.796000,-0.0475,0.9703,0.2149,0.995
10.797000,-0.0493,0.9681,0.2097,0.992
10.804000,-0.0465,0.9689,0.2055,0.992
10.818000,-0.0398,0.9704,0.2062,0.993
10.836000,-0.0362,0.9698,0.2088,0.993
10.842000,-0.0385,0.9704,0.2122,0.994
10.848000,-0.0435,0.9708,0.2163,0.996
10.857000,-0.0463,0.9708,0.2223,0.997
10.866000,-0.0464,0.9704,0.2273,0.998
10.876000,-0.0470,0.9695,0.2284,0.997
10.884000,-0.0481,0.9697,0.2253,0.997
10.895000,-0.0479,0.9693,0.2212,0.995
10.904000,-0.0462,0.9681,0.2165,0.993
10.926000,-0.0452,0.9672,0.2121,0.991
10.927000,-0.0451,0.9666,0.2091,0.990
10.935000,-0.0456,0.9667,0.2074,0.990
10.949000,-0.0473,0.9679,0.2079,0.991
10.954000,-0.0492,0.9688,0.2110,0.993
10.964000,-0.0504,0.9687,0.2145,0.993
10.987000,-0.0503,0.9684,0.2174,0.994
10.989000,-0.0502,0.9678,0.2183,0.993
11.005000,-0.0479,0.9670,0.2171,0.992
11.007000,-0.0448,0.9657,0.2135,0.990
11.014000,-0.0436,0.9651,0.2101,0.989
11.025000,-0.0432,0.9657,0.2088,0.989
11.034000,-0.0435,0.9670,0.2095,0.990
11.044000,-0.0441,0.9670,0.2095,0.990
11.054000,-0.0458,0.9668,0.2084,0.990
11.064000,-0.0469,0.9668,0.2066,0.990
