time,gFx,gFy,gFz,TgF
18.743000,-0.1546,0.8724,0.2255,0.914
18.752000,-0.1498,0.8663,0.2254,0.908
18.763000,-0.1437,0.8620,0.2287,0.903
18.772000,-0.1372,0.8586,0.2337,0.900
18.781000,-0.1319,0.8558,0.2356,0.897
18.815000,-0.1267,0.8535,0.2323,0.894
18.818000,-0.1228,0.8520,0.2244,0.890
18.820000,-0.1229,0.8518,0.2139,0.887
18.822000,-0.1252,0.8541,0.2053,0.887
18.848000,-0.1253,0.8580,0.2023,0.890
18.856000,-0.1203,0.8641,0.2067,0.897
18.863000,-0.1115,0.8727,0.2147,0.906
18.864000,-0.1026,0.8835,0.2217,0.917
18.871000,-0.0971,0.8961,0.2232,0.929
18.891000,-0.0937,0.9089,0.2199,0.940
18.896000,-0.0912,0.9196,0.2158,0.949
18.901000,-0.0921,0.9284,0.2143,0.957
18.912000,-0.0977,0.9359,0.2158,0.965
18.921000,-0.1064,0.9422,0.2188,0.973
18.931000,-0.1132,0.9496,0.2228,0.982
18.945000,-0.1157,0.9591,0.2284,0.993
18.951000,-0.1138,0.9904,0.2342,1.024
18.962000,-0.1138,0.9699,0.2365,1.005
18.971000,-0.1085,0.9815,0.2344,1.015
18.981000,-0.1015,0.9933,0.2344,1.026
19.013000,-0.0949,1.0050,0.2306,1.035
19.015000,-0.0903,1.0148,0.2298,1.044
19.016000,-0.0861,1.0241,0.2333,1.054
19.022000,-0.0862,1.0328,0.2370,1.063
19.052000,-0.0930,1.0389,0.2334,1.069
19.059000,-0.0977,1.0423,0.2207,1.070
19.062000,-0.0931,1.0454,0.2105,1.070
19.065000,-0.0563,1.0553,0.2217,1.080
19.072000,-0.0563,1.0553,0.2217,1.080
19.082000,-0.0354,1.0642,0.2323,1.090
19.115000,-0.0086,1.0737,0.2450,1.101
19.117000,-0.0086,1.0793,0.2450,1.107
19.118000,-0.0006,1.0800,0.2522,1.109
19.121000,0.0031,1.0746,0.2668,1.107
19.131000,-0.0031,1.0640,0.2869,1.102
19.143000,-0.0206,1.0491,0.3062,1.093
19.152000,-0.0429,1.0313,0.3198,1.081
19.162000,-0.0601,1.0130,0.3276,1.066
19.171000,-0.0656,0.9959,0.3302,1.051
19.181000,-0.0616,0.9805,0.3266,1.035
19.221000,-0.0566,0.9670,0.3166,1.019
19.224000,-0.0542,0.9556,0.3027,1.004
19.225000,-0.0507,0.9468,0.2883,0.991
19.226000,-0.0451,0.9397,0.2756,0.980
19.238000,-0.0395,0.9339,0.2643,0.971
19.245000,-0.0379,0.9289,0.2524,0.963
19.251000,-0.0420,0.9237,0.2415,0.956
19.262000,-0.0485,0.9176,0.2344,0.948
19.271000,-0.0547,0.9113,0.2322,0.942
19.281000,-0.0612,0.9049,0.2318,0.936
19.312000,-0.0683,0.8987,0.2310,0.930
19.313000,-0.0739,0.8938,0.2288,0.926
19.314000,-0.0749,0.8909,0.2259,0.922
19.321000,-0.0706,0.8892,0.2235,0.920
19.332000,-0.0673,0.8881,0.2245,0.918
19.345000,-0.0671,0.8874,0.2300,0.919
19.351000,-0.0685,0.8881,0.2382,0.922
19.362000,-0.0665,0.8894,0.2469,0.925
19.371000,-0.0583,0.8916,0.2507,0.928
19.381000,-0.0484,0.8940,0.2460,0.929
19.415000,-0.0412,0.8972,0.2338,0.928
19.416000,-0.0373,0.9005,0.2177,0.927
19.417000,-0.0373,0.9052,0.2033,0.928
19.422000,-0.0412,0.9109,0.1967,0.933
19.431000,-0.0464,0.9170,0.1987,0.939
19.442000,-0.0525,0.9235,0.2066,0.948
19.452000,-0.0581,0.9308,0.2161,0.957
19.462000,-0.0603,0.9391,0.2235,0.967
19.471000,-0.0600,0.9466,0.2270,0.975
19.481000,-0.0577,0.9530,0.2243,0.981
19.511000,-0.0566,0.9587,0.2151,0.984
19.512000,-0.0584,0.9640,0.2024,0.987
19.513000,-0.0605,0.9697,0.1921,0.990
19.522000,-0.0591,0.9767,0.1887,0.997
19.532000,-0.0553,0.9850,0.1959,1.006
19.542000,-0.0518,0.9938,0.2099,1.017
19.552000,-0.0512,1.0032,0.2249,1.029
19.562000,-0.0519,1.0141,0.2376,1.043
19.572000,-0.0526,1.0263,0.2447,1.056
19.581000,-0.0547,1.0404,0.2428,1.070
19.607000,-0.0602,1.0531,0.2284,1.079
19.608000,-0.0655,1.0618,0.2028,1.083
19.611000,-0.0663,1.0663,0.1737,1.082
19.622000,-0.0614,1.0668,0.1509,1.079
19.631000,-0.0569,1.0635,0.1397,1.074
19.642000,-0.0568,1.0580,0.1417,1.069
19.652000,-0.0590,1.0505,0.1549,1.064
19.661000,-0.0602,1.0414,0.1780,1.058
19.671000,-0.0594,1.0313,0.2056,1.053
19.681000,-0.0590,1.0227,0.2316,1.050
19.706000,-0.0665,1.0142,0.2543,1.048
19.708000,-0.0858,1.0028,0.2725,1.043
19.715000,-0.1153,0.9888,0.2805,1.034
19.721000,-0.1472,0.9750,0.2808,1.025
19.731000,-0.1724,0.9627,0.2775,1.017
19.742000,-0.1821,0.9517,0.2736,1.007
19.752000,-0.1808,0.9434,0.2703,0.998
19.762000,-0.1739,0.9374,0.2693,0.991
19.772000,-0.1661,0.9336,0.2722,0.987
19.782000,-0.1577,0.9314,0.2784,0.985
19.811000,-0.1498,0.9298,0.2855,0.984
19.812000,-0.1454,0.9287,0.2917,0.984
19.813000,-0.1433,0.9289,0.2982,0.986
19.822000,-0.1423,0.9303,0.3043,0.989
19.832000,-0.1407,0.9320,0.3082,0.992
19.842000,-0.1353,0.9339,0.3089,0.993
19.852000,-0.1274,0.9351,0.3094,0.993
19.861000,-0.1197,0.9350,0.3126,0.993
19.873000,-0.1157,0.9334,0.3208,0.994
19.882000,-0.1181,0.9300,0.3345,0.995
19.913000,-0.1264,0.9252,0.3500,0.997
19.915000,-0.1385,0.9212,0.3646,1.000
19.916000,-0.1517,0.9171,0.3778,1.003
19.921000,-0.1615,0.9122,0.3893,1.005
19.932000,-0.1652,0.9089,0.3949,1.005
19.941000,-0.1606,0.9086,0.3926,1.003
19.952000,-0.1521,0.9104,0.3828,0.999
19.961000,-0.1418,0.9127,0.3657,0.993
19.972000,-0.1296,0.9146,0.3494,0.988
19.981000,-0.1165,0.9153,0.3434,0.985
20.015000,-0.1074,0.9155,0.3480,0.985
20.017000,-0.1059,0.9164,0.3582,0.990
20.018000,-0.1103,0.9181,0.3687,0.995
20.039000,-0.1141,0.9208,0.3775,1.002
20.042000,-0.1137,0.9240,0.3830,1.007
20.042000,-0.1105,0.9271,0.3810,1.008
20.052000,-0.1051,0.9302,0.3678,1.006
20.061000,-0.0972,0.9340,0.3443,1.000
20.073000,-0.0849,0.9357,0.3242,0.994
20.082000,-0.0713,0.9341,0.3164,0.989
20.091000,-0.0713,0.9341,0.3226,0.991
20.102000,-0.0701,0.9297,0.3395,0.992
20.123000,-0.0701,0.9297,0.3623,1.000
20.125000,-0.0817,0.9276,0.3936,1.011
20.131000,-0.0939,0.9268,0.3822,1.007
20.143000,-0.1021,0.9265,0.3884,1.010
20.152000,-0.1126,0.9276,0.3483,0.997
20.161000,-0.1126,0.9291,0.3483,0.999
20.172000,-0.1175,0.9298,0.3143,0.989
20.181000,-0.1212,0.9296,0.2873,0.980
20.209000,-0.1226,0.9281,0.2747,0.976
20.211000,-0.1236,0.9265,0.2790,0.975
20.212000,-0.1235,0.9252,0.2988,0.980
20.221000,-0.1229,0.9246,0.3261,0.988
20.232000,-0.1163,0.9253,0.3536,0.997
20.242000,-0.1026,0.9275,0.3728,1.005
20.252000,-0.0890,0.9307,0.3753,1.007
20.261000,-0.0817,0.9345,0.3605,1.005
20.273000,-0.0777,0.9375,0.3384,1.000
20.281000,-0.0745,0.9387,0.3191,0.994
20.291000,-0.0763,0.9380,0.3042,0.989
20.302000,-0.0849,0.9372,0.2924,0.985
20.330000,-0.0987,0.9365,0.2895,0.985
20.331000,-0.1131,0.9364,0.2956,0.988
20.332000,-0.1231,0.9368,0.3060,0.993
20.347000,-0.1236,0.9381,0.3127,0.997
20.351000,-0.1180,0.9413,0.3108,0.998
20.361000,-0.1105,0.9462,0.2998,0.999
20.373000,-0.1018,0.9517,0.2850,0.999
20.381000,-0.0928,0.9578,0.2740,1.001
20.393000,-0.0848,0.9631,0.2692,1.004
20.402000,-0.0805,0.9657,0.2707,1.006
20.411000,-0.0801,0.9668,0.2748,1.008
20.445000,-0.0831,0.9660,0.2788,1.009
20.447000,-0.0875,0.9640,0.2805,1.008
20.448000,-0.0917,0.9616,0.2789,1.005
20.453000,-0.0937,0.9590,0.2725,1.001
20.471000,-0.0956,0.9574,0.2619,0.997
20.478000,-0.0964,0.9576,0.2498,0.994
20.485000,-0.0933,0.9578,0.2414,0.992
20.494000,-0.0899,0.9583,0.2391,0.992
20.502000,-0.0886,0.9590,0.2428,0.993
20.511000,-0.0899,0.9590,0.2487,0.995
20.543000,-0.0917,0.9593,0.2520,0.996
20.545000,-0.0921,0.9604,0.2521,0.997
20.549000,-0.0898,0.9623,0.2492,0.998
20.552000,-0.0853,0.9648,0.2448,0.999
20.562000,-0.0805,0.9676,0.2395,1.000
20.576000,-0.0779,0.9704,0.2351,1.002
20.581000,-0.0781,0.9723,0.2353,1.003
20.592000,-0.0798,0.9738,0.2388,1.006
20.602000,-0.0822,0.9745,0.2436,1.008
20.626000,-0.0861,0.9749,0.2470,1.009
20.627000,-0.0908,0.9753,0.2486,1.011
20.631000,-0.0932,0.9759,0.2478,1.011
20.649000,-0.0933,0.9761,0.2452,1.011
20.651000,-0.0931,0.9751,0.2411,1.009
20.662000,-0.0927,0.9739,0.2356,1.006
20.672000,-0.0941,0.9720,0.2296,1.003
20.682000,-0.0954,0.9701,0.2231,1.000
20.692000,-0.0981,0.9682,0.2168,0.997
20.701000,-0.1016,0.9676,0.2139,0.996
20.725000,-0.1037,0.9671,0.2146,0.996
20.726000,-0.1037,0.9668,0.2152,0.996
20.732000,-0.1044,0.9673,0.2138,0.996
20.741000,-0.1062,0.9677,0.2092,0.996
20.751000,-0.1073,0.9666,0.2034,0.994
20.761000,-0.1086,0.9653,0.1987,0.991
20.773000,-0.1102,0.9639,0.1964,0.990
20.781000,-0.1113,0.9621,0.1969,0.988
20.792000,-0.1135,0.9605,0.2002,0.988
20.801000,-0.1167,0.9595,0.2045,0.988
20.821000,-0.1198,0.9589,0.2073,0.988
20.823000,-0.1220,0.9587,0.2072,0.988
20.831000,-0.1252,0.9584,0.2044,0.988
20.841000,-0.1286,0.9576,0.2003,0.987
20.852000,-0.1306,0.9565,0.1965,0.985
20.862000,-0.1320,0.9556,0.1942,0.984
20.872000,-0.1317,0.9554,0.1932,0.984
20.882000,-0.1287,0.9558,0.1937,0.984
20.892000,-0.1266,0.9573,0.1968,0.985
20.901000,-0.1259,0.9591,0.2009,0.988
20.927000,-0.1247,0.9613,0.2039,0.991
20.928000,-0.1247,0.9628,0.2053,0.992
20.931000,-0.1263,0.9634,0.2062,0.993
20.941000,-0.1279,0.9632,0.2055,0.993
20.951000,-0.1292,0.9627,0.2033,0.992
20.961000,-0.1285,0.9613,0.1991,0.990
20.973000,-0.1259,0.9602,0.1947,0.988
20.982000,-0.1239,0.9598,0.1913,0.986
20.992000,-0.1223,0.9605,0.1910,0.987
21.001000,-0.1195,0.9618,0.1942,0.988
21.021000,-0.1157,0.9633,0.1990,0.990
21.023000,-0.1140,0.9648,0.2025,0.992
21.032000,-0.1145,0.9657,0.2041,0.994
21.043000,-0.1149,0.9660,0.2042,0.994
21.052000,-0.1131,0.9661,0.2028,0.994
21.061000,-0.1096,0.9667,0.1990,0.993
21.071000,-0.1059,0.9672,0.1937,0.992
21.081000,-0.1041,0.9676,0.1892,0.991
21.092000,-0.1051,0.9684,0.1881,0.992
21.101000,-0.1065,0.9689,0.1917,0.993
21.119000,-0.1083,0.9694,0.1986,0.995
21.121000,-0.1113,0.9699,0.2067,0.998
21.131000,-0.1132,0.9708,0.2133,1.000
21.142000,-0.1130,0.9714,0.2160,1.001
21.151000,-0.1108,0.9725,0.2144,1.002
21.161000,-0.1077,0.9737,0.2080,1.001
21.172000,-0.1064,0.9749,0.1996,1.001
21.182000,-0.1076,0.9751,0.1935,1.000
21.192000,-0.1105,0.9753,0.1919,1.000
21.201000,-0.1138,0.9750,0.1941,1.001
21.225000,-0.1162,0.9747,0.1995,1.002
21.226000,-0.1171,0.9756,0.2066,1.004
21.231000,-0.1145,0.9767,0.2136,1.006
21.241000,-0.1145,0.9767,0.2169,1.007
21.252000,-0.1059,0.9787,0.2151,1.008
21.261000,-0.1059,0.9787,0.2089,1.006
21.272000,-0.1054,0.9794,0.2089,1.007
21.281000,-0.1080,0.9793,0.2027,1.006
21.292000,-0.1138,0.9792,0.1998,1.006
21.301000,-0.1138,0.9791,0.1998,1.006
21.324000,-0.1151,0.9782,0.2027,1.006
21.326000,-0.1157,0.9727,0.2055,1.001
21.331000,-0.1157,0.9727,0.2055,1.001
21.342000,-0.1162,0.9700,0.2042,0.998
21.352000,-0.1149,0.9673,0.2016,0.995
21.362000,-0.1146,0.9659,0.1989,0.993
21.371000,-0.1147,0.9655,0.1973,0.992
21.382000,-0.1138,0.9661,0.1974,0.993
21.391000,-0.1115,0.9667,0.1981,0.993
21.402000,-0.1110,0.9673,0.1974,0.993
21.441000,-0.1113,0.9668,0.1940,0.992
21.444000,-0.1118,0.9659,0.1873,0.990
21.452000,-0.1125,0.9655,0.1814,0.989
21.454000,-0.1149,0.9653,0.1796,0.989
21.455000,-0.1180,0.9654,0.1819,0.989
21.475000,-0.1209,0.9654,0.1876,0.991
21.481000,-0.1236,0.9653,0.1940,0.992
21.483000,-0.1262,0.9655,0.1974,0.994
21.496000,-0.1294,0.9656,0.1981,0.994
21.502000,-0.1312,0.9656,0.1974,0.994
21.511000,-0.1313,0.9656,0.1956,0.994
21.537000,-0.1289,0.9656,0.1923,0.993
21.541000,-0.1240,0.9655,0.1865,0.991
21.542000,-0.1201,0.9646,0.1787,0.988
21.552000,-0.1197,0.9635,0.1725,0.986
21.562000,-0.1231,0.9624,0.1717,0.985
21.572000,-0.1284,0.9611,0.1741,0.985
21.581000,-0.1346,0.9612,0.1832,0.988
21.591000,-0.1382,0.9609,0.1921,0.990
21.602000,-0.1371,0.9601,0.1984,0.990
21.624000,-0.1353,0.9594,0.1996,0.989
21.626000,-0.1335,0.9596,0.1975,0.989
21.631000,-0.1322,0.9601,0.1956,0.989
21.642000,-0.1323,0.9607,0.1959,0.989
21.653000,-0.1308,0.9615,0.1969,0.990
21.661000,-0.1283,0.9623,0.1969,0.991
21.672000,-0.1248,0.9632,0.1941,0.990
21.681000,-0.1228,0.9643,0.1896,0.990
21.691000,-0.1225,0.9646,0.1857,0.990
21.701000,-0.1251,0.9645,0.1845,0.990
21.727000,-0.1285,0.9642,0.1868,0.990
21.728000,-0.1309,0.9645,0.1925,0.992
21.731000,-0.1311,0.9654,0.2003,0.995
21.742000,-0.1287,0.9656,0.2057,0.996
21.753000,-0.1244,0.9660,0.2067,0.996
21.762000,-0.1201,0.9668,0.2029,0.995
21.772000,-0.1178,0.9679,0.1980,0.995
21.781000,-0.1167,0.9688,0.1948,0.995
21.791000,-0.1164,0.9699,0.1951,0.996
21.822000,-0.1153,0.9709,0.1964,0.997
21.823000,-0.1149,0.9722,0.1978,0.999
21.824000,-0.1153,0.9728,0.1990,1.000
21.831000,-0.1152,0.9732,0.2003,1.000
21.842000,-0.1143,0.9733,0.2011,1.000
21.853000,-0.1124,0.9736,0.2008,1.000
21.862000,-0.1097,0.9748,0.1998,1.001
21.872000,-0.1075,0.9761,0.1981,1.002
21.882000,-0.1081,0.9766,0.1968,1.002
21.892000,-0.1107,0.9767,0.1968,1.002
21.933000,-0.1126,0.9762,0.1994,1.003
21.934000,-0.1131,0.9760,0.2044,1.004
21.935000,-0.1135,0.9754,0.2089,1.004
21.936000,-0.1118,0.9745,0.2103,1.003
21.941000,-0.1087,0.9734,0.2081,1.001
21.953000,-0.1073,0.9732,0.2020,1.000
21.962000,-0.1076,0.9731,0.1942,0.998
21.973000,-0.1080,0.9725,0.1865,0.996
21.981000,-0.1081,0.9725,0.1832,0.995
21.991000,-0.1079,0.9731,0.1842,0.996
22.025000,-0.1079,0.9736,0.1879,0.997
22.027000,-0.1091,0.9736,0.1915,0.998
22.028000,-0.1112,0.9737,0.1941,0.999
22.031000,-0.1127,0.9736,0.1958,0.999
22.041000,-0.1123,0.9733,0.1976,1.000
22.055000,-0.1101,0.9732,0.1994,0.999
22.065000,-0.1074,0.9729,0.1997,0.999
22.072000,-0.1055,0.9731,0.1998,0.999
22.081000,-0.1043,0.9732,0.1995,0.999
22.091000,-0.1041,0.9728,0.1997,0.999
22.117000,-0.1044,0.9722,0.2000,0.998
22.123000,-0.1051,0.9716,0.1987,0.997
22.124000,-0.1052,0.9711,0.1957,0.996
22.131000,-0.1044,0.9703,0.1919,0.995
22.141000,-0.1037,0.9692,0.1887,0.993
22.152000,-0.1029,0.9683,0.1859,0.991
22.161000,-0.1005,0.9670,0.1826,0.989
22.172000,-0.0987,0.9656,0.1797,0.987
22.181000,-0.0993,0.9655,0.1779,0.987
22.191000,-0.1016,0.9655,0.1791,0.987
22.214000,-0.1047,0.9656,0.1824,0.988
22.222000,-0.1081,0.9664,0.1857,0.990
22.222000,-0.1107,0.9671,0.1868,0.991
22.231000,-0.1121,0.9676,0.1860,0.992
22.241000,-0.1116,0.9684,0.1846,0.992
22.254000,-0.1099,0.9693,0.1827,0.992
22.261000,-0.1076,0.9700,0.1816,0.993
22.272000,-0.1055,0.9709,0.1819,0.993
22.282000,-0.1046,0.9719,0.1845,0.995
22.291000,-0.1043,0.9731,0.1888,0.997
22.314000,-0.1052,0.9740,0.1940,0.999
22.318000,-0.1063,0.9751,0.1983,1.001
22.321000,-0.1077,0.9758,0.2003,1.002
22.332000,-0.1093,0.9761,0.2005,1.002
22.341000,-0.1086,0.9758,0.1992,1.002
22.351000,-0.1063,0.9748,0.1976,1.000
22.362000,-0.1038,0.9740,0.1967,0.999
22.372000,-0.1016,0.9733,0.1958,0.998
22.381000,-0.1000,0.9731,0.1948,0.997
22.391000,-0.0989,0.9728,0.1941,0.997
22.429000,-0.0989,0.9728,0.1917,0.996
22.430000,-0.1002,0.9723,0.1869,0.995
22.431000,-0.1002,0.9723,0.1815,0.994
22.431000,-0.1026,0.9721,0.1815,0.994
22.441000,-0.1052,0.9719,0.1785,0.994
22.452000,-0.1057,0.9714,0.1790,0.993
22.461000,-0.1040,0.9712,0.1808,0.993
22.471000,-0.1020,0.9715,0.1808,0.993
22.481000,-0.1009,0.9714,0.1831,0.994
22.491000,-0.1010,0.9711,0.1852,0.994
22.515000,-0.1011,0.9712,0.1868,0.994
22.519000,-0.1019,0.9714,0.1879,0.995
22.521000,-0.1032,0.9717,0.1881,0.995
22.531000,-0.1035,0.9717,0.1869,0.995
22.542000,-0.1031,0.9720,0.1841,0.995
22.554000,-0.1036,0.9715,0.1818,0.994
22.561000,-0.1041,0.9706,0.1799,0.993
22.571000,-0.1046,0.9699,0.1782,0.992
22.581000,-0.1058,0.9690,0.1771,0.991
22.591000,-0.1086,0.9686,0.1772,0.991
22.620000,-0.1120,0.9681,0.1782,0.991
22.622000,-0.1149,0.9681,0.1803,0.991
22.623000,-0.1171,0.9679,0.1829,0.992
22.631000,-0.1184,0.9683,0.1856,0.993
22.641000,-0.1182,0.9683,0.1874,0.993
22.652000,-0.1170,0.9686,0.1873,0.993
22.661000,-0.1140,0.9697,0.1848,0.994
22.671000,-0.1096,0.9705,0.1801,0.993
22.681000,-0.1059,0.9711,0.1741,0.992
22.691000,-0.1032,0.9721,0.1691,0.992
22.724000,-0.1036,0.9728,0.1673,0.993
22.725000,-0.1064,0.9731,0.1702,0.994
22.726000,-0.1109,0.9733,0.1754,0.995
22.751000,-0.1136,0.9733,0.1812,0.997
22.754000,-0.1145,0.9729,0.1859,0.997
22.755000,-0.1142,0.9725,0.1873,0.997
22.762000,-0.1131,0.9721,0.1849,0.996
22.771000,-0.1094,0.9716,0.1819,0.995
22.782000,-0.1043,0.9719,0.1774,0.993
22.791000,-0.1008,0.9722,0.1724,0.993
22.819000,-0.1007,0.9723,0.1693,0.992
22.821000,-0.1038,0.9721,0.1698,0.992
22.822000,-0.1086,0.9716,0.1749,0.993
22.831000,-0.1131,0.9711,0.1829,0.995
22.843000,-0.1163,0.9701,0.1899,0.995
22.852000,-0.1171,0.9694,0.1942,0.996
22.862000,-0.1143,0.9692,0.1946,0.995
22.871000,-0.1094,0.9697,0.1913,0.994
22.882000,-0.1041,0.9701,0.1874,0.994
22.891000,-0.1007,0.9708,0.1840,0.993
22.919000,-0.0998,0.9708,0.1823,0.993
22.921000,-0.1011,0.9709,0.1819,0.993
22.922000,-0.1036,0.9699,0.1815,0.992
22.932000,-0.1055,0.9689,0.1809,0.991
22.943000,-0.1059,0.9686,0.1807,0.991
22.953000,-0.1052,0.9682,0.1816,0.991
22.961000,-0.1041,0.9686,0.1813,0.991
22.972000,-0.1020,0.9700,0.1779,0.991
22.981000,-0.1003,0.9716,0.1742,0.992
22.991000,-0.0991,0.9733,0.1709,0.993
23.019000,-0.0982,0.9750,0.1688,0.994
23.021000,-0.0981,0.9769,0.1694,0.996
23.021000,-0.0986,0.9786,0.1733,0.999
23.052000,-0.0987,0.9792,0.1792,1.000
23.055000,-0.0991,0.9791,0.1846,1.001
23.056000,-0.1000,0.9782,0.1882,1.001
23.062000,-0.1007,0.9770,0.1901,1.000
23.072000,-0.1007,0.9759,0.1890,0.999
23.084000,-0.1026,0.9751,0.1852,0.998
23.092000,-0.1068,0.9748,0.1808,0.997
23.103000,-0.1092,0.9747,0.1783,0.997
23.112000,-0.1093,0.9743,0.1791,0.997
23.136000,-0.1093,0.9736,0.1810,0.996
23.138000,-0.1103,0.9731,0.1807,0.996
23.142000,-0.1107,0.9727,0.1792,0.995
23.154000,-0.1098,0.9720,0.1783,0.994
23.163000,-0.1094,0.9712,0.1775,0.993
23.172000,-0.1098,0.9712,0.1766,0.993
23.184000,-0.1109,0.9710,0.1771,0.993
23.192000,-0.1124,0.9710,0.1787,0.994
23.202000,-0.1138,0.9709,0.1807,0.994
23.212000,-0.1148,0.9712,0.1814,0.995
23.238000,-0.1143,0.9714,0.1804,0.995
23.244000,-0.1132,0.9710,0.1781,0.994
23.248000,-0.1115,0.9706,0.1742,0.992
23.273000,-0.1092,0.9706,0.1704,0.992
23.279000,-0.1080,0.9709,0.1691,0.991
23.284000,-0.1064,0.9716,0.1715,0.992
23.287000,-0.1048,0.9729,0.1754,0.994
23.291000,-0.1038,0.9732,0.1786,0.995
23.316000,-0.1041,0.9726,0.1794,0.994
23.318000,-0.1049,0.9723,0.1788,0.994
23.321000,-0.1049,0.9716,0.1779,0.993
23.333000,-0.1043,0.9712,0.1765,0.993
23.341000,-0.1043,0.9710,0.1746,0.992
23.352000,-0.1047,0.9711,0.1727,0.992
23.361000,-0.1041,0.9711,0.1721,0.992
23.371000,-0.1029,0.9712,0.1728,0.992
23.383000,-0.1018,0.9715,0.1757,0.992
23.391000,-0.1020,0.9720,0.1786,0.993
23.402000,-0.1033,0.9720,0.1805,0.994
23.411000,-0.1043,0.9719,0.1808,0.994
23.428000,-0.1051,0.9719,0.1805,0.994
23.438000,-0.1047,0.9721,0.1797,0.994
23.442000,-0.1038,0.9727,0.1786,0.994
23.454000,-0.1022,0.9731,0.1780,0.994
23.468000,-0.1010,0.9736,0.1782,0.995
23.472000,-0.0999,0.9742,0.1792,0.996
23.487000,-0.0989,0.9745,0.1812,0.996
23.495000,-0.0987,0.9753,0.1837,0.997
23.504000,-0.0986,0.9761,0.1853,0.998
23.512000,-0.0981,0.9770,0.1843,0.999
23.523000,-0.0969,0.9773,0.1812,0.999
23.572000,-0.0956,0.9776,0.1775,0.998
23.576000,-0.0942,0.9770,0.1748,0.997
23.577000,-0.0939,0.9766,0.1739,0.996
23.578000,-0.0944,0.9761,0.1748,0.996
23.582000,-0.0964,0.9750,0.1774,0.996
23.584000,-0.1002,0.9743,0.1815,0.996
23.604000,-0.1037,0.9739,0.1870,0.997
23.612000,-0.1049,0.9736,0.1923,0.998
23.613000,-0.1049,0.9736,0.1956,0.999
23.622000,-0.1047,0.9737,0.1956,0.999
23.661000,-0.1041,0.9732,0.1953,0.998
23.663000,-0.1026,0.9728,0.1603,0.991
23.664000,-0.0998,0.9721,0.1871,0.995
23.665000,-0.0967,0.9717,0.1843,0.994
23.675000,-0.0950,0.9711,0.1842,0.993
23.683000,-0.0967,0.9709,0.1848,0.993
23.692000,-0.1011,0.9712,0.1852,0.994
23.702000,-0.1063,0.9715,0.1869,0.995
23.711000,-0.1105,0.9711,0.1870,0.995
23.730000,-0.1131,0.9711,0.1834,0.995
23.732000,-0.1130,0.9711,0.1771,0.994
23.741000,-0.1116,0.9710,0.1714,0.992
23.751000,-0.1105,0.9704,0.1697,0.991
23.762000,-0.1094,0.9705,0.1716,0.992
23.771000,-0.1109,0.9712,0.1763,0.993
23.781000,-0.1123,0.9714,0.1813,0.994
23.792000,-0.1125,0.9719,0.1851,0.996
23.802000,-0.1113,0.9719,0.1873,0.996
23.812000,-0.1097,0.9720,0.1876,0.996
23.838000,-0.1049,0.9721,0.1869,0.995
23.839000,-0.0994,0.9716,0.1852,0.994
23.844000,-0.0945,0.9715,0.1788,0.992
23.854000,-0.0945,0.9715,0.1788,0.992
23.861000,-0.0967,0.9712,0.1772,0.992
23.871000,-0.1009,0.9711,0.1772,0.992
23.882000,-0.1037,0.9714,0.1774,0.993
23.892000,-0.1049,0.9719,0.1777,0.994
23.902000,-0.1060,0.9720,0.1779,0.994
23.912000,-0.1063,0.9716,0.1780,0.993
23.931000,-0.1058,0.9708,0.1780,0.993
23.933000,-0.1040,0.9705,0.1781,0.992
23.941000,-0.1016,0.9709,0.1779,0.992
23.959000,-0.1005,0.9712,0.1777,0.992
23.961000,-0.1002,0.9712,0.1766,0.992
23.971000,-0.1004,0.9711,0.1753,0.992
23.982000,-0.1013,0.9714,0.1746,0.992
23.991000,-0.1020,0.9715,0.1744,0.992
24.001000,-0.1021,0.9711,0.1749,0.992
24.011000,-0.1013,0.9711,0.1754,0.992
24.028000,-0.0983,0.9717,0.1757,0.992
24.031000,-0.0948,0.9723,0.1747,0.992
24.041000,-0.0917,0.9733,0.1737,0.993
24.051000,-0.0898,0.9745,0.1732,0.994
24.061000,-0.0897,0.9751,0.1742,0.995
24.071000,-0.0922,0.9755,0.1765,0.996
24.083000,-0.0958,0.9754,0.1802,0.997
24.092000,-0.0997,0.9753,0.1838,0.997
24.101000,-0.1016,0.9753,0.1870,0.998
24.112000,-0.0998,0.9754,0.1880,0.998
24.127000,-0.0953,0.9761,0.1864,0.998
24.143000,-0.0921,0.9773,0.1838,0.999
24.145000,-0.0905,0.9788,0.1814,1.000
24.153000,-0.0901,0.9798,0.1799,1.000
24.162000,-0.0911,0.9804,0.1801,1.001
24.171000,-0.0931,0.9805,0.1823,1.002
24.182000,-0.0954,0.9798,0.1845,1.002
24.191000,-0.0975,0.9783,0.1859,1.001
24.201000,-0.0991,0.9773,0.1856,1.000
24.212000,-0.0986,0.9761,0.1846,0.998
24.241000,-0.0981,0.9749,0.1835,0.997
24.243000,-0.0977,0.9742,0.1823,0.996
24.243000,-0.0975,0.9739,0.1808,0.995
24.252000,-0.0970,0.9738,0.1798,0.995
24.261000,-0.0969,0.9736,0.1797,0.995
24.271000,-0.0975,0.9738,0.1794,0.995
24.281000,-0.0985,0.9740,0.1786,0.995
24.292000,-0.0999,0.9737,0.1780,0.995
24.301000,-0.1011,0.9731,0.1782,0.994
24.311000,-0.1000,0.9722,0.1793,0.994
24.329000,-0.0971,0.9721,0.1801,0.993
